,FraudFound_P,Month,WeekOfMonth,DayOfWeek,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,Age,Fault,VehiclePrice,FraudFound_P,PolicyNumber,RepNumber,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,Make_Accura,Make_BMW,Make_Chevrolet,Make_Dodge,Make_Ferrari,Make_Ford,Make_Honda,Make_Jaguar,Make_Lexus,Make_Mazda,Make_Mecedes,Make_Mercury,Make_Nisson,Make_Pontiac,Make_Porche,Make_Saab,Make_Saturn,Make_Toyota,Make_VW,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widow,PolicyType_Sedan - All Perils,PolicyType_Sedan - Collision,PolicyType_Sedan - Liability,PolicyType_Sport - All Perils,PolicyType_Sport - Collision,PolicyType_Sport - Liability,PolicyType_Utility - All Perils,PolicyType_Utility - Collision,PolicyType_Utility - Liability,VehicleCategory_Sedan,VehicleCategory_Sport,VehicleCategory_Utility,BasePolicy_All Perils,BasePolicy_Collision,BasePolicy_Liability
186,0,0.09090909090909083,0.5,-0.6666666666666667,1,1.0,0.16666666666666652,1.0,1,0.10000000000000009,1,-1.0,0,5200,4,-0.5,-0.33333333333333326,0.5,0.33333333333333326,-0.33333333333333337,0.7142857142857142,0.25,0,0,0,0.33333333333333326,0.5,-1.0,1994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
187,0,0.09090909090909083,-1.0,-1.0,1,0.7142857142857142,0.16666666666666652,-0.5,1,-0.1499999999999999,0,-0.6,0,4556,16,-0.5,-0.9999999999999999,0.5,0.33333333333333326,1.0,0.4285714285714284,0.0,0,0,0,1.0,0.5,-1.0,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
188,0,-0.09090909090909083,-0.5,0.6666666666666665,1,1.0,0.0,-0.5,1,0.3250000000000002,0,-0.6,0,4145,14,-0.5,1.0,0.5,0.33333333333333326,-1.0,0.7142857142857142,0.5,0,0,0,1.0,0.5,-1.0,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
189,0,-0.8181818181818181,-0.5,0.33333333333333326,1,1.0,-0.6666666666666667,0.0,1,-0.07499999999999996,0,-1.0,0,214,16,-0.5,1.0,0.5,0.33333333333333326,1.0,0.4285714285714284,0.25,0,0,0,-1.0,0.5,-1.0,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
190,0,-1.0,0.0,0.33333333333333326,1,0.4285714285714284,-0.8333333333333334,1.0,1,-0.07499999999999996,0,-1.0,0,7291,7,-0.5,-0.33333333333333326,0.5,0.33333333333333326,-0.33333333333333337,0.7142857142857142,0.25,0,0,0,0.33333333333333326,0.5,-1.0,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
191,0,-0.4545454545454546,0.0,0.33333333333333326,1,-0.7142857142857143,0.33333333333333326,-1.0,1,0.025000000000000133,0,1.0,0,1925,4,-0.5,0.3333333333333335,0.5,0.33333333333333326,-1.0,0.7142857142857142,0.25,0,0,0,1.0,0.5,-1.0,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
192,0,-1.0,0.5,-1.0,1,-0.7142857142857143,-0.8333333333333334,0.5,1,0.55,0,0.6000000000000001,0,9631,5,-0.5,1.0,0.5,0.33333333333333326,1.0,0.4285714285714284,0.75,0,0,0,-0.33333333333333337,0.5,-1.0,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
193,0,0.6363636363636365,0.0,-1.0,1,-0.4285714285714286,0.6666666666666665,0.0,1,-0.2749999999999999,0,-1.0,0,10691,6,-0.5,-0.33333333333333326,0.5,0.33333333333333326,-1.0,0.1428571428571428,0.0,0,0,0,1.0,0.5,-1.0,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
194,0,0.2727272727272727,1.0,0.6666666666666665,1,-0.7142857142857143,-0.8333333333333334,-1.0,1,-0.22499999999999998,0,-0.6,0,1053,14,-0.5,0.3333333333333335,0.5,0.33333333333333326,-0.33333333333333337,0.1428571428571428,0.0,0,0,0,0.33333333333333326,0.5,-1.0,1994,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
195,0,-0.6363636363636364,1.0,0.33333333333333326,1,-0.7142857142857143,-0.5,1.0,1,-0.25,0,0.6000000000000001,0,7926,6,-0.5,-0.33333333333333326,0.5,0.33333333333333326,1.0,0.1428571428571428,0.0,0,0,0,-0.33333333333333337,0.5,-1.0,1995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
196,0,1.0,0.0,0.6666666666666665,0,0.7142857142857142,0.8333333333333333,-1.0,1,-0.32499999999999996,0,-0.6,0,11347,11,-0.5,-0.9999999999999999,0.5,0.33333333333333326,-0.33333333333333337,0.1428571428571428,0.0,0,0,0,0.33333333333333326,0.5,-1.0,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
197,0,-1.0,-0.5,-0.6666666666666667,1,0.7142857142857142,-0.8333333333333334,-0.5,1,-0.04999999999999993,0,-1.0,0,3735,3,-0.5,0.3333333333333335,0.5,0.33333333333333326,1.0,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
198,0,-1.0,0.0,1.0,1,1.0,0.16666666666666652,0.0,1,0.25,0,-1.0,0,14348,16,-0.5,1.0,0.5,0.33333333333333326,1.0,0.7142857142857142,0.5,0,0,0,-1.0,0.5,-1.0,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
199,0,-0.4545454545454546,-1.0,0.33333333333333326,0,-0.4285714285714286,-0.33333333333333337,-0.5,1,-0.22499999999999998,0,-1.0,0,12902,10,-0.5,-0.33333333333333326,0.5,0.33333333333333326,1.0,0.4285714285714284,0.0,0,0,0,0.33333333333333326,0.5,-1.0,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
200,0,-1.0,-0.5,0.0,1,-0.4285714285714286,-0.8333333333333334,-0.5,1,-0.09999999999999998,0,-1.0,0,12113,2,-0.5,0.3333333333333335,0.5,0.33333333333333326,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,-0.33333333333333337,0.5,-1.0,1996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
201,0,-0.4545454545454546,0.0,0.33333333333333326,1,1.0,-0.33333333333333337,0.5,1,-0.44999999999999996,1,-1.0,0,10149,12,-0.5,0.3333333333333335,0.5,0.33333333333333326,-0.33333333333333337,-0.1428571428571429,-0.25,0,0,0,1.0,0.5,-1.0,1995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
202,0,-0.09090909090909083,-1.0,-1.0,1,0.7142857142857142,0.0,-1.0,1,-0.22499999999999998,1,-1.0,0,673,12,-0.5,1.0,0.5,0.33333333333333326,-0.33333333333333337,0.1428571428571428,0.0,0,0,0,1.0,0.0,-0.5,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
203,1,1.0,-1.0,0.0,1,0.4285714285714284,1.0,-0.5,1,-0.29999999999999993,0,-1.0,1,14393,7,-0.5,0.3333333333333335,0.5,0.33333333333333326,-1.0,0.1428571428571428,0.0,0,0,0,1.0,0.5,-1.0,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
204,0,-0.6363636363636364,0.5,-0.33333333333333337,1,0.7142857142857142,-0.5,0.5,1,0.42500000000000004,0,-1.0,0,11416,11,-0.5,1.0,0.5,0.33333333333333326,1.0,0.4285714285714284,0.75,0,0,0,0.33333333333333326,0.5,-1.0,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
205,0,-0.8181818181818181,-1.0,0.6666666666666665,1,0.4285714285714284,-0.6666666666666667,-1.0,1,-0.35,0,-1.0,0,9393,4,-0.5,-0.9999999999999999,0.5,0.33333333333333326,-0.33333333333333337,-0.1428571428571429,0.0,0,0,0,1.0,0.5,-1.0,1995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
206,0,-0.8181818181818181,-0.5,0.6666666666666665,1,1.0,-0.6666666666666667,-0.5,1,0.5250000000000001,1,-1.0,0,7757,16,-0.5,-0.33333333333333326,0.5,0.33333333333333326,-0.33333333333333337,0.7142857142857142,0.75,0,0,0,0.33333333333333326,0.5,-1.0,1995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
207,0,-0.4545454545454546,0.5,0.0,1,-0.4285714285714286,-0.33333333333333337,1.0,1,-0.17499999999999993,0,0.20000000000000018,0,5242,5,-0.5,1.0,0.5,0.33333333333333326,-0.33333333333333337,0.4285714285714284,0.0,0,0,0,1.0,0.5,-1.0,1994,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
208,0,1.0,0.0,-1.0,1,-0.4285714285714286,1.0,0.0,1,0.15000000000000013,0,-0.6,0,13189,10,-0.5,-0.9999999999999999,0.5,0.33333333333333326,1.0,0.7142857142857142,0.5,0,0,0,0.33333333333333326,0.0,-0.5,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
209,0,-0.09090909090909083,0.5,0.6666666666666665,1,1.0,0.0,0.5,1,0.10000000000000009,0,-0.6,0,10842,12,-0.5,-0.33333333333333326,0.5,0.33333333333333326,1.0,0.7142857142857142,0.25,0,0,0,1.0,0.5,-1.0,1995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
210,0,0.4545454545454546,-0.5,0.0,1,0.7142857142857142,0.5,-0.5,1,-0.32499999999999996,0,-1.0,0,1804,8,-0.5,-0.9999999999999999,0.5,0.33333333333333326,-0.33333333333333337,0.4285714285714284,0.0,0,0,0,1.0,0.5,-1.0,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
211,0,0.8181818181818183,0.5,-1.0,1,-0.4285714285714286,0.8333333333333333,1.0,0,-0.22499999999999998,1,1.0,0,15240,2,-0.5,-0.9999999999999999,0.5,0.33333333333333326,-1.0,-0.4285714285714286,0.0,1,0,0,1.0,0.5,-1.0,1996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
212,0,-1.0,0.0,0.33333333333333326,1,1.0,-0.8333333333333334,0.5,1,0.2250000000000001,1,-1.0,0,11677,15,-0.5,-0.9999999999999999,-0.5,-1.0,1.0,-0.1428571428571429,0.5,0,0,0,1.0,0.0,-0.5,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
213,0,-0.8181818181818181,-1.0,-1.0,1,-0.7142857142857143,-0.6666666666666667,-0.5,1,-0.35,0,1.0,0,2266,5,-0.5,-0.9999999999999999,0.5,0.33333333333333326,0.33333333333333326,0.1428571428571428,0.0,0,0,0,-1.0,0.5,-1.0,1994,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
214,0,-0.6363636363636364,1.0,-0.33333333333333337,1,0.7142857142857142,-0.16666666666666674,-0.5,1,0.27500000000000013,1,-0.6,0,9009,16,-0.5,-0.33333333333333326,0.5,0.33333333333333326,1.0,0.7142857142857142,0.5,0,0,0,1.0,0.5,-1.0,1995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
215,0,0.4545454545454546,1.0,0.6666666666666665,1,0.4285714285714284,0.16666666666666652,-1.0,1,0.27500000000000013,1,-1.0,0,5469,16,-0.5,-0.33333333333333326,0.5,0.33333333333333326,1.0,0.7142857142857142,0.5,0,0,0,0.33333333333333326,0.5,-1.0,1994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
216,0,-1.0,-1.0,0.33333333333333326,1,0.4285714285714284,-0.8333333333333334,-1.0,1,0.125,0,-0.6,0,5531,1,-0.5,0.3333333333333335,0.5,0.33333333333333326,0.33333333333333326,0.1428571428571428,0.25,0,0,0,1.0,0.5,-1.0,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
217,0,-0.8181818181818181,1.0,0.33333333333333326,1,0.7142857142857142,1.0,-1.0,1,-0.22499999999999998,0,-1.0,0,5164,14,-0.5,1.0,0.5,0.33333333333333326,1.0,0.1428571428571428,0.0,0,0,0,0.33333333333333326,0.5,-1.0,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
218,0,0.8181818181818183,-1.0,0.0,1,0.7142857142857142,0.8333333333333333,-1.0,0,0.5250000000000001,0,0.6000000000000001,0,1864,4,-0.5,-0.9999999999999999,0.5,0.33333333333333326,-1.0,0.7142857142857142,0.75,0,0,0,1.0,0.5,-1.0,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
219,0,-1.0,0.0,-1.0,1,-0.7142857142857143,0.5,-1.0,1,-0.04999999999999993,0,-1.0,0,6471,16,-0.5,-0.33333333333333326,0.5,0.33333333333333326,1.0,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
220,0,-0.2727272727272727,1.0,-0.6666666666666667,1,-0.4285714285714286,-0.16666666666666674,1.0,1,-0.02499999999999991,0,-1.0,0,5385,13,-0.5,0.3333333333333335,0.5,0.33333333333333326,0.33333333333333326,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
221,0,-0.8181818181818181,-0.5,-1.0,1,0.4285714285714284,-0.6666666666666667,0.0,1,0.9500000000000002,0,-1.0,0,14715,10,-0.5,0.3333333333333335,0.5,0.33333333333333326,-0.33333333333333337,0.7142857142857142,1.0,0,0,0,1.0,0.5,-1.0,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
222,0,1.0,-1.0,-0.33333333333333337,1,-0.7142857142857143,1.0,-0.5,1,0.4750000000000001,1,1.0,0,10225,10,-0.5,-0.9999999999999999,0.5,0.33333333333333326,-1.0,0.7142857142857142,0.75,0,0,0,0.33333333333333326,0.5,-1.0,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
223,0,-1.0,-0.5,0.33333333333333326,1,1.0,-0.8333333333333334,-0.5,1,0.27500000000000013,0,0.6000000000000001,0,8829,9,-0.5,1.0,0.5,0.33333333333333326,0.33333333333333326,0.7142857142857142,0.5,0,0,0,0.33333333333333326,0.5,-1.0,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
224,0,0.4545454545454546,1.0,-0.33333333333333337,1,1.0,0.16666666666666652,-1.0,1,0.6000000000000001,1,-0.6,0,6159,13,-0.5,-0.9999999999999999,0.5,0.33333333333333326,1.0,0.7142857142857142,0.75,0,0,0,1.0,0.5,-1.0,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
225,0,-1.0,0.5,-1.0,0,0.7142857142857142,0.5,-1.0,1,0.8250000000000002,1,-1.0,0,3062,13,-0.5,0.3333333333333335,0.5,0.33333333333333326,1.0,0.7142857142857142,1.0,0,0,0,-0.33333333333333337,0.5,-1.0,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
226,0,-0.8181818181818181,0.0,1.0,1,-0.7142857142857143,-0.6666666666666667,0.0,1,0.125,0,1.0,0,7173,9,-0.5,1.0,0.5,0.33333333333333326,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,0.33333333333333326,0.5,-1.0,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
227,0,-0.4545454545454546,-0.5,-0.33333333333333337,1,-0.4285714285714286,-0.33333333333333337,0.0,0,-0.55,0,0.6000000000000001,0,8681,10,-0.5,-0.33333333333333326,0.5,0.33333333333333326,-0.33333333333333337,-0.7142857142857143,-0.5,0,0,0,-1.0,0.5,-1.0,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
228,0,-0.09090909090909083,-0.5,0.6666666666666665,1,0.7142857142857142,0.0,0.0,0,-0.35,1,1.0,0,9198,8,-0.5,-0.9999999999999999,0.5,0.33333333333333326,-1.0,-0.1428571428571429,0.0,0,0,0,0.33333333333333326,0.5,-1.0,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
229,0,-0.2727272727272727,0.0,1.0,1,-0.7142857142857143,-0.16666666666666674,1.0,1,0.25,0,-0.19999999999999996,0,1784,10,-0.5,0.3333333333333335,0.5,0.33333333333333326,-0.33333333333333337,0.7142857142857142,0.5,0,0,0,0.33333333333333326,0.5,-1.0,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
230,0,0.4545454545454546,-0.5,-0.33333333333333337,0,-0.4285714285714286,0.5,0.0,1,-0.475,0,-1.0,0,2496,9,-0.5,0.3333333333333335,0.5,0.33333333333333326,-1.0,-0.1428571428571429,-0.25,0,0,0,1.0,0.5,-1.0,1994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
