,Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,FraudFound_P,PolicyNumber,RepNumber,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,BasePolicy
985,-0.2727272727272727,-1.0,-0.6666666666666667,9,1,-0.4285714285714286,-0.16666666666666674,-1.0,1,1,-0.29999999999999993,0,2,1,-1.0,0,1960,1,-0.5,0.33333333333333337,0.5,0.33333333333333326,-0.33333333333333337,0.1428571428571428,0.0,0,0,0,1.0,0.5,-1.0,1994,2
986,0.8181818181818183,0.5,-0.6666666666666667,13,1,-0.4285714285714286,0.8333333333333333,0.5,1,1,-0.07499999999999996,0,2,1,-0.6,0,7993,4,-0.5,-0.33333333333333337,0.5,0.33333333333333326,0.33333333333333326,0.4285714285714284,0.25,0,0,0,0.33333333333333326,0.5,-1.0,1995,2
987,0.8181818181818183,-0.5,-1.0,2,1,-0.7142857142857143,0.8333333333333333,-0.5,1,1,-0.09999999999999998,0,2,1,-0.6,0,9367,3,-0.5,-0.33333333333333337,0.5,0.33333333333333326,-1.0,0.4285714285714284,0.25,0,0,0,-0.33333333333333337,0.0,-0.5,1995,2
988,-0.8181818181818181,-1.0,-1.0,9,1,0.7142857142857142,-0.6666666666666667,0.0,1,1,0.2250000000000001,0,0,0,-1.0,0,1362,15,-0.5,0.9999999999999999,0.5,0.33333333333333326,-0.33333333333333337,0.4285714285714284,0.5,0,0,0,0.33333333333333326,0.5,-1.0,1994,0
990,-0.4545454545454546,-1.0,-1.0,13,1,-0.4285714285714286,-0.33333333333333337,-0.5,1,1,-0.32499999999999996,0,0,0,0.6000000000000001,0,6971,3,-0.5,-0.33333333333333337,0.5,0.33333333333333326,1.0,0.1428571428571428,0.0,0,0,0,0.33333333333333326,0.5,0.0,1995,0
991,0.6363636363636365,-1.0,-1.0,6,1,0.4285714285714284,0.6666666666666665,0.0,1,1,0.27500000000000013,0,0,0,-0.6,0,1378,16,0.0,0.33333333333333337,0.5,0.33333333333333326,1.0,0.7142857142857142,0.5,0,0,0,1.0,-0.5,-1.0,1994,0
992,-0.6363636363636364,-0.5,0.33333333333333326,13,0,1.0,-0.5,0.0,1,1,0.07499999999999996,0,1,0,-0.6,0,4475,7,-0.5,-0.33333333333333337,0.5,0.33333333333333326,-1.0,0.7142857142857142,0.25,0,0,0,0.33333333333333326,0.5,-1.0,1994,1
993,-0.2727272727272727,-0.5,-1.0,2,1,1.0,-0.16666666666666674,-0.5,0,1,-0.17499999999999993,0,2,1,-1.0,0,271,2,-0.5,0.33333333333333337,0.5,0.33333333333333326,-0.33333333333333337,-0.7142857142857143,0.0,0,0,0,-0.33333333333333337,0.5,-1.0,1994,2
994,-1.0,0.0,-0.6666666666666667,13,1,0.7142857142857142,0.16666666666666652,-0.5,1,2,0.10000000000000009,0,0,0,0.6000000000000001,0,11745,15,-0.5,-0.33333333333333337,0.5,0.33333333333333326,-1.0,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,1996,0
995,-0.6363636363636364,-1.0,-1.0,9,1,-0.4285714285714286,-0.5,-1.0,1,2,-0.3999999999999999,0,1,0,-1.0,0,5960,3,-0.5,0.33333333333333337,0.5,0.33333333333333326,-1.0,-0.1428571428571429,-0.25,0,0,0,1.0,0.5,-1.0,1994,1
996,-0.09090909090909083,0.0,-0.33333333333333337,13,1,0.4285714285714284,1.0,-0.5,1,1,-0.07499999999999996,1,1,0,-1.0,0,695,16,-0.5,-0.33333333333333337,0.5,0.33333333333333326,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,1994,1
997,-1.0,0.5,-1.0,13,1,-0.7142857142857143,-0.8333333333333334,0.5,1,1,-0.25,0,0,0,0.6000000000000001,0,12993,7,-0.5,0.9999999999999999,0.5,0.33333333333333326,1.0,0.4285714285714284,0.0,0,0,0,1.0,0.5,-1.0,1996,0
998,-1.0,-1.0,1.0,6,1,0.4285714285714284,-0.8333333333333334,-0.5,1,1,0.5250000000000001,0,2,1,0.6000000000000001,0,11127,8,-0.5,-0.33333333333333337,0.5,0.33333333333333326,-1.0,0.4285714285714284,0.75,0,0,0,1.0,0.5,-1.0,1995,2
999,-0.8181818181818181,-1.0,-1.0,2,1,-0.4285714285714286,-0.6666666666666667,-0.5,1,1,-0.22499999999999998,0,2,1,-1.0,0,2481,1,-0.5,0.9999999999999999,0.5,0.33333333333333326,-1.0,0.1428571428571428,0.0,0,0,0,-0.33333333333333337,0.5,-1.0,1994,2
1000,0.8181818181818183,-0.5,-1.0,17,1,0.7142857142857142,0.8333333333333333,-0.5,1,1,0.07499999999999996,0,2,1,-0.6,0,4363,11,-0.5,0.9999999999999999,0.5,0.33333333333333326,1.0,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,1994,2
1001,0.09090909090909083,0.0,-0.33333333333333337,13,1,-0.4285714285714286,0.16666666666666652,0.0,0,1,-0.25,0,1,0,-1.0,0,12534,3,-0.5,0.33333333333333337,0.5,0.33333333333333326,1.0,0.1428571428571428,0.0,0,0,0,1.0,0.5,-1.0,1996,1
1002,0.09090909090909083,0.0,0.6666666666666665,6,1,-0.7142857142857143,0.0,-1.0,1,1,-0.125,0,2,1,-1.0,0,4495,9,-0.5,0.9999999999999999,0.5,0.33333333333333326,-1.0,0.1428571428571428,0.0,0,0,0,1.0,0.0,-0.5,1994,2
1003,-0.09090909090909083,0.0,0.33333333333333326,13,1,-0.1428571428571429,0.0,0.5,1,1,0.75,0,1,0,-1.0,0,7518,10,-0.5,-0.33333333333333337,0.5,0.33333333333333326,-0.33333333333333337,0.7142857142857142,1.0,0,0,0,0.33333333333333326,0.5,-1.0,1995,1
1004,-0.4545454545454546,0.5,0.0,13,1,-0.7142857142857143,0.33333333333333326,-1.0,0,1,0.17500000000000004,1,1,0,-0.6,0,446,16,-0.5,-0.33333333333333337,0.5,0.33333333333333326,-0.33333333333333337,0.4285714285714284,0.5,0,0,0,0.33333333333333326,0.5,-1.0,1994,1
1005,0.6363636363636365,0.5,-0.33333333333333337,13,1,-0.4285714285714286,0.6666666666666665,1.0,1,2,0.025000000000000133,0,2,1,-1.0,0,2782,11,-0.5,-0.33333333333333337,0.5,0.33333333333333326,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,0.33333333333333326,0.5,-1.0,1994,2
1006,-0.8181818181818181,-0.5,-0.6666666666666667,13,1,0.7142857142857142,-0.6666666666666667,1.0,1,2,-0.29999999999999993,0,2,1,-1.0,0,118,4,-0.5,0.33333333333333337,0.5,0.33333333333333326,-0.33333333333333337,0.1428571428571428,0.0,0,0,0,-0.33333333333333337,0.5,-1.0,1994,2
1007,0.6363636363636365,-0.5,0.0,13,1,-0.4285714285714286,0.6666666666666665,-0.5,0,1,-0.19999999999999996,1,1,0,-1.0,0,7526,2,-0.5,-0.33333333333333337,0.5,0.33333333333333326,1.0,0.1428571428571428,0.0,0,0,0,1.0,0.5,-1.0,1995,1
1008,-1.0,-0.5,-0.6666666666666667,5,1,0.7142857142857142,-0.8333333333333334,0.0,1,1,-0.2749999999999999,1,0,0,-0.19999999999999996,0,11462,2,-0.5,-0.33333333333333337,0.5,0.33333333333333326,-0.33333333333333337,0.1428571428571428,0.0,0,0,0,1.0,0.5,-1.0,1996,0
1009,0.6363636363636365,0.0,-0.33333333333333337,6,1,0.7142857142857142,0.33333333333333326,-1.0,1,1,-0.2749999999999999,0,0,0,1.0,0,7274,14,-0.5,0.33333333333333337,0.5,0.33333333333333326,1.0,1.0,0.0,0,0,0,1.0,0.5,-1.0,1995,0
1010,0.09090909090909083,-0.5,0.6666666666666665,17,1,1.0,0.16666666666666652,0.0,0,1,-0.07499999999999996,0,2,1,1.0,0,1508,7,-0.5,0.33333333333333337,0.5,0.33333333333333326,1.0,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,1994,2
1011,-0.2727272727272727,-0.5,0.6666666666666665,9,1,1.0,-0.16666666666666674,-0.5,0,1,-0.04999999999999993,1,2,1,-1.0,0,3633,12,-0.5,-0.33333333333333337,0.5,0.33333333333333326,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,1994,2
1012,0.6363636363636365,-1.0,0.0,13,1,-0.4285714285714286,0.6666666666666665,-0.5,1,1,-0.17499999999999993,0,2,1,-1.0,0,628,4,-0.5,-1.0,0.5,0.33333333333333326,0.33333333333333326,0.4285714285714284,0.0,0,0,0,-0.33333333333333337,0.5,-1.0,1994,2
1013,0.8181818181818183,0.0,-0.6666666666666667,17,1,-0.4285714285714286,0.8333333333333333,0.0,1,2,-0.04999999999999993,0,1,0,-1.0,0,6734,6,-0.5,0.9999999999999999,0.5,0.33333333333333326,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,-1.0,0.5,-1.0,1995,1
1014,-0.2727272727272727,-1.0,0.33333333333333326,13,1,-0.4285714285714286,-0.16666666666666674,-0.5,1,1,-0.32499999999999996,0,2,1,-1.0,0,15395,6,-0.5,-1.0,0.5,0.33333333333333326,-0.33333333333333337,0.1428571428571428,0.0,0,0,0,0.33333333333333326,0.5,-1.0,1996,2
1015,-0.8181818181818181,0.0,0.6666666666666665,13,1,0.7142857142857142,-0.6666666666666667,0.0,1,1,0.07499999999999996,0,1,0,1.0,0,1813,9,-0.5,0.9999999999999999,0.5,0.33333333333333326,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,-1.0,0.5,-1.0,1994,1
1016,0.4545454545454546,1.0,1.0,3,1,1.0,0.5,1.0,0,1,-0.19999999999999996,0,2,1,-1.0,0,15256,13,-0.5,-0.33333333333333337,0.5,0.33333333333333326,-1.0,0.1428571428571428,0.0,0,0,0,1.0,0.5,-1.0,1996,2
1017,0.2727272727272727,1.0,-0.6666666666666667,13,1,-0.4285714285714286,-0.8333333333333334,-1.0,1,2,-0.02499999999999991,0,1,0,1.0,0,3976,10,-0.5,0.9999999999999999,0.5,0.33333333333333326,-0.33333333333333337,0.1428571428571428,0.25,0,0,0,-0.33333333333333337,0.5,-1.0,1994,1
1018,-0.4545454545454546,-0.5,-0.6666666666666667,6,1,-0.7142857142857143,0.33333333333333326,-0.5,1,2,-0.125,0,1,0,-1.0,1,10088,3,-0.5,0.9999999999999999,0.5,0.33333333333333326,-0.33333333333333337,-0.1428571428571429,0.0,0,0,0,-1.0,0.5,-1.0,1995,1
1019,0.2727272727272727,0.5,-0.6666666666666667,6,1,0.7142857142857142,0.33333333333333326,0.5,1,1,0.025000000000000133,0,2,1,-1.0,0,13026,9,-0.5,0.9999999999999999,0.5,0.33333333333333326,-0.33333333333333337,-0.4285714285714286,0.25,0,0,0,1.0,0.5,-1.0,1996,2
1020,-0.2727272727272727,0.5,0.33333333333333326,13,1,-0.7142857142857143,-0.16666666666666674,1.0,1,1,-0.17499999999999993,1,0,0,0.6000000000000001,0,521,5,-0.5,-1.0,0.5,0.33333333333333326,1.0,0.4285714285714284,0.0,0,0,0,0.33333333333333326,0.5,-1.0,1994,0
1021,0.09090909090909083,0.5,0.6666666666666665,13,1,1.0,0.16666666666666652,0.5,1,2,0.125,0,1,0,-0.6,0,12401,3,1.0,0.33333333333333337,0.5,0.33333333333333326,1.0,0.7142857142857142,0.25,0,0,0,1.0,0.5,-1.0,1996,1
1022,1.0,-1.0,-0.6666666666666667,5,1,1.0,1.0,-1.0,1,1,0.5,0,2,1,-0.6,0,14410,6,-0.5,0.9999999999999999,0.5,0.33333333333333326,-1.0,0.4285714285714284,0.75,0,0,0,1.0,0.5,-1.0,1996,2
1023,0.2727272727272727,0.0,1.0,2,1,-0.4285714285714286,0.6666666666666665,0.5,1,2,0.050000000000000044,0,2,1,-0.6,0,9340,4,-0.5,-0.33333333333333337,0.5,0.33333333333333326,0.33333333333333326,0.7142857142857142,0.25,0,0,0,0.33333333333333326,0.5,-1.0,1995,2
1024,-0.2727272727272727,-0.5,-0.33333333333333337,6,1,-0.7142857142857143,-0.33333333333333337,-0.5,1,1,0.5750000000000002,0,4,1,1.0,0,2007,5,-0.5,0.33333333333333337,0.5,0.33333333333333326,1.0,0.7142857142857142,0.75,0,0,0,1.0,0.5,-1.0,1994,1
1025,-1.0,-0.5,0.0,6,1,0.4285714285714284,-0.8333333333333334,0.0,1,1,-0.07499999999999996,0,2,1,-1.0,0,5790,9,-0.5,-0.33333333333333337,0.5,0.33333333333333326,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,1994,2
1026,0.2727272727272727,-1.0,0.0,9,0,-0.4285714285714286,0.33333333333333326,-0.5,1,1,-0.25,0,1,0,1.0,1,1781,4,-0.5,0.9999999999999999,0.5,0.33333333333333326,-0.33333333333333337,0.1428571428571428,0.0,0,0,0,1.0,0.5,-1.0,1994,1
1027,0.4545454545454546,1.0,1.0,0,1,-0.7142857142857143,0.16666666666666652,-1.0,1,1,0.30000000000000004,0,0,0,-0.6,0,7553,9,-0.5,-0.33333333333333337,0.5,0.33333333333333326,0.33333333333333326,0.7142857142857142,0.5,0,0,0,0.33333333333333326,0.5,-1.0,1995,0
1028,-0.8181818181818181,1.0,1.0,9,1,1.0,1.0,-0.5,1,1,0.5750000000000002,1,2,1,0.6000000000000001,0,13317,7,-0.5,-0.33333333333333337,0.5,0.33333333333333326,-0.33333333333333337,0.7142857142857142,0.75,0,0,0,0.33333333333333326,0.5,-1.0,1996,2
1029,-0.8181818181818181,1.0,0.6666666666666665,13,1,-0.7142857142857143,1.0,1.0,0,1,0.875,0,0,0,-1.0,0,8205,10,-0.5,0.33333333333333337,0.5,0.33333333333333326,-1.0,0.4285714285714284,1.0,0,0,0,0.33333333333333326,0.5,-1.0,1995,0
1030,0.09090909090909083,0.0,-1.0,17,1,0.7142857142857142,0.16666666666666652,0.5,1,1,0.6500000000000001,0,0,0,0.6000000000000001,0,9177,13,1.0,0.33333333333333337,0.5,0.33333333333333326,-1.0,0.4285714285714284,1.0,0,0,0,1.0,0.5,-1.0,1995,0
1031,-0.4545454545454546,-1.0,0.6666666666666665,5,1,-0.7142857142857143,-0.33333333333333337,-1.0,1,1,0.6000000000000001,0,6,2,1.0,0,1974,1,-0.5,-1.0,0.5,0.33333333333333326,-1.0,0.7142857142857142,0.75,0,0,0,1.0,0.5,-1.0,1994,0
1032,-0.09090909090909083,-0.5,-1.0,6,1,-0.7142857142857143,0.0,0.5,1,2,-0.29999999999999993,0,1,0,-1.0,0,1386,14,-0.5,0.9999999999999999,0.5,0.33333333333333326,1.0,-0.4285714285714286,0.0,0,0,0,1.0,0.5,-1.0,1994,1
1033,-0.2727272727272727,-1.0,1.0,2,1,0.7142857142857142,-0.16666666666666674,-0.5,1,1,-0.2749999999999999,0,2,1,-0.6,0,8695,6,-0.5,0.33333333333333337,0.5,0.33333333333333326,-0.33333333333333337,0.1428571428571428,0.0,0,0,0,1.0,0.0,-0.5,1995,2
1034,0.09090909090909083,-0.5,0.33333333333333326,13,0,0.7142857142857142,0.16666666666666652,0.0,1,1,-0.35,0,0,0,-1.0,0,12694,5,-0.5,-0.33333333333333337,0.5,0.33333333333333326,-1.0,0.4285714285714284,0.0,0,0,0,-0.33333333333333337,0.5,-1.0,1996,0
1035,-1.0,-1.0,-0.6666666666666667,6,1,-0.4285714285714286,-0.8333333333333334,-1.0,1,2,-1.0,0,2,1,1.0,0,1044,9,-0.5,0.33333333333333337,0.5,0.33333333333333326,-0.33333333333333337,1.0,-1.0,0,0,0,1.0,0.5,-1.0,1994,2
1036,-0.09090909090909083,-1.0,-0.33333333333333337,6,1,-0.4285714285714286,0.0,-1.0,1,1,0.10000000000000009,0,0,0,-0.6,0,8998,12,-0.5,0.33333333333333337,0.5,0.33333333333333326,0.33333333333333326,-0.4285714285714286,0.25,0,0,0,0.33333333333333326,0.5,-1.0,1995,0
1037,-0.2727272727272727,-0.5,0.0,5,0,0.7142857142857142,-0.16666666666666674,-0.5,1,1,-0.02499999999999991,1,2,1,-0.19999999999999996,0,510,12,-0.5,0.33333333333333337,0.5,0.33333333333333326,0.33333333333333326,0.7142857142857142,0.25,0,0,1,-0.33333333333333337,0.5,-1.0,1994,2
1038,-1.0,-0.5,0.0,9,1,-0.4285714285714286,-0.8333333333333334,-0.5,1,1,-0.04999999999999993,0,2,1,-0.6,0,2400,8,-0.5,-1.0,0.5,0.33333333333333326,1.0,0.4285714285714284,0.25,0,0,0,0.33333333333333326,0.5,-1.0,1994,2
1039,-0.09090909090909083,-1.0,0.6666666666666665,6,1,0.7142857142857142,0.0,-0.5,1,1,-0.1499999999999999,0,2,1,-1.0,0,11894,1,-0.5,-1.0,0.5,0.33333333333333326,-0.33333333333333337,0.1428571428571428,0.0,0,0,0,1.0,0.5,-1.0,1996,2
1040,0.2727272727272727,-0.5,-0.33333333333333337,9,1,-0.4285714285714286,0.33333333333333326,-0.5,1,1,0.3500000000000001,1,2,1,-0.6,0,14037,16,-0.5,-1.0,0.5,0.33333333333333326,0.33333333333333326,0.7142857142857142,0.5,0,0,0,1.0,0.5,-1.0,1996,2
1041,0.8181818181818183,0.5,-0.33333333333333337,18,1,-0.4285714285714286,0.8333333333333333,0.5,0,3,0.07499999999999996,0,1,0,0.20000000000000018,0,3551,4,-0.5,-1.0,0.5,0.33333333333333326,1.0,0.4285714285714284,0.25,0,0,1,1.0,0.5,-1.0,1994,1
1042,0.2727272727272727,-1.0,-1.0,9,1,0.7142857142857142,0.33333333333333326,-0.5,1,2,-0.44999999999999996,0,0,0,-1.0,0,11960,6,-0.5,-0.33333333333333337,0.5,0.33333333333333326,-1.0,-0.1428571428571429,-0.25,0,0,0,1.0,0.5,-1.0,1996,0
1043,0.4545454545454546,-0.5,0.6666666666666665,17,1,0.4285714285714284,0.5,-0.5,1,1,-0.2749999999999999,0,1,0,-0.6,0,5154,11,-0.5,0.33333333333333337,0.5,0.33333333333333326,-1.0,0.4285714285714284,0.0,0,0,0,-1.0,0.5,-1.0,1994,1
1044,-0.6363636363636364,-0.5,0.0,5,0,-0.4285714285714286,-0.5,-0.5,1,1,0.17500000000000004,0,1,0,-0.19999999999999996,0,4905,16,-0.5,0.9999999999999999,0.5,0.33333333333333326,1.0,0.7142857142857142,0.5,0,0,0,1.0,0.5,-1.0,1994,1
1045,0.4545454545454546,0.5,-0.33333333333333337,13,1,-0.4285714285714286,0.5,0.5,0,1,0.17500000000000004,0,2,1,-1.0,0,15096,7,-0.5,0.33333333333333337,0.5,0.33333333333333326,0.33333333333333326,0.4285714285714284,0.5,0,0,0,1.0,0.5,-1.0,1996,2
1046,-0.4545454545454546,-1.0,0.6666666666666665,2,1,0.4285714285714284,-0.33333333333333337,-0.5,0,2,-0.1499999999999999,0,1,0,1.0,0,5313,3,-0.5,0.33333333333333337,0.5,0.33333333333333326,1.0,0.1428571428571428,0.0,0,0,0,0.33333333333333326,0.5,-1.0,1994,1
1047,0.6363636363636365,-0.5,-0.6666666666666667,17,1,1.0,0.6666666666666665,0.0,1,1,-0.25,0,1,0,-1.0,0,7825,15,-0.5,0.9999999999999999,0.5,0.33333333333333326,-0.33333333333333337,0.4285714285714284,0.0,0,0,0,0.33333333333333326,0.5,-1.0,1995,1
1048,0.4545454545454546,0.5,-0.33333333333333337,13,1,0.4285714285714284,0.16666666666666652,-1.0,1,1,-0.04999999999999993,1,1,0,-1.0,0,12212,8,-0.5,0.9999999999999999,1.0,-0.33333333333333337,-1.0,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,1996,1
1049,-1.0,1.0,0.0,6,1,0.4285714285714284,0.5,-1.0,0,1,-0.19999999999999996,0,2,1,-1.0,0,9196,15,-0.5,0.33333333333333337,0.5,0.33333333333333326,0.33333333333333326,0.1428571428571428,0.0,0,0,0,-0.33333333333333337,0.5,-1.0,1995,2
1050,1.0,-1.0,-0.6666666666666667,18,1,0.7142857142857142,1.0,-1.0,1,2,-0.5,0,2,1,1.0,0,8869,10,-0.5,-1.0,0.5,0.33333333333333326,-0.33333333333333337,-0.7142857142857143,-0.5,0,0,0,-0.33333333333333337,0.5,-1.0,1995,2
1052,0.4545454545454546,0.0,-0.6666666666666667,2,1,0.7142857142857142,0.5,0.5,1,2,-0.25,0,0,0,-1.0,1,3725,14,-0.5,0.33333333333333337,0.5,0.33333333333333326,1.0,0.1428571428571428,0.0,0,0,0,1.0,0.5,-1.0,1994,0
1053,-1.0,-1.0,0.6666666666666665,9,1,-0.4285714285714286,-0.8333333333333334,0.5,1,2,-0.1499999999999999,1,1,0,-1.0,0,6390,10,-0.5,0.9999999999999999,0.5,0.33333333333333326,-1.0,0.4285714285714284,0.0,0,0,0,-0.33333333333333337,0.5,-1.0,1995,1
1054,-0.2727272727272727,0.5,-1.0,13,1,-0.4285714285714286,-0.16666666666666674,0.5,1,1,-0.1499999999999999,1,2,1,-1.0,0,10402,3,-0.5,-1.0,0.5,0.33333333333333326,0.33333333333333326,0.4285714285714284,0.0,0,0,0,1.0,0.5,-1.0,1995,2
1055,0.6363636363636365,-0.5,-1.0,17,1,0.7142857142857142,0.6666666666666665,0.0,1,1,0.3500000000000001,0,1,0,1.0,0,9205,9,-0.5,0.33333333333333337,0.5,0.33333333333333326,-0.33333333333333337,0.7142857142857142,0.5,0,0,0,1.0,0.5,-1.0,1995,1
1056,-0.6363636363636364,-1.0,-0.6666666666666667,6,1,0.7142857142857142,-0.5,-1.0,1,2,0.27500000000000013,1,0,0,-1.0,0,7893,12,-0.5,0.9999999999999999,0.5,0.33333333333333326,-1.0,0.7142857142857142,0.5,0,0,0,1.0,0.5,-1.0,1995,0
1057,-1.0,-1.0,1.0,6,1,-0.7142857142857143,-0.8333333333333334,-0.5,1,1,0.17500000000000004,0,2,1,-1.0,0,861,6,-0.5,0.9999999999999999,0.5,0.33333333333333326,-1.0,0.7142857142857142,0.5,0,0,0,1.0,0.5,-1.0,1994,2
1058,-0.2727272727272727,0.0,-0.33333333333333337,13,1,-0.4285714285714286,-0.16666666666666674,0.5,1,1,0.55,0,2,1,-1.0,0,11884,6,0.0,-1.0,0.5,0.33333333333333326,-0.33333333333333337,0.4285714285714284,0.75,0,0,0,1.0,-0.5,-1.0,1996,2
1059,0.4545454545454546,1.0,1.0,5,1,0.4285714285714284,0.16666666666666652,-1.0,1,2,-0.25,1,2,1,-0.6,0,9225,11,-0.5,-0.33333333333333337,0.5,0.33333333333333326,-0.33333333333333337,0.4285714285714284,0.0,0,0,0,1.0,0.5,-1.0,1995,2
1060,-1.0,1.0,-1.0,17,1,1.0,0.5,-0.5,1,1,-0.29999999999999993,0,0,0,1.0,0,3089,1,-0.5,-0.33333333333333337,0.5,0.33333333333333326,-1.0,0.4285714285714284,0.0,0,0,0,0.33333333333333326,0.5,-1.0,1994,0
1061,0.8181818181818183,-0.5,1.0,13,1,1.0,0.8333333333333333,-0.5,1,1,-0.29999999999999993,0,1,0,-1.0,0,5082,11,-0.5,0.9999999999999999,0.5,0.33333333333333326,-1.0,0.4285714285714284,0.0,0,0,0,1.0,0.5,-1.0,1994,1
1062,0.6363636363636365,0.0,0.0,13,1,1.0,0.6666666666666665,0.5,1,2,-0.42499999999999993,0,2,1,-1.0,0,6033,4,-0.5,-1.0,0.5,0.33333333333333326,-0.33333333333333337,-1.0,-0.25,0,0,0,1.0,0.5,-1.0,1994,2
1063,-0.4545454545454546,0.0,-1.0,17,1,-0.7142857142857143,-0.33333333333333337,0.0,1,1,0.4500000000000002,0,2,1,-0.6,0,514,7,-0.5,0.9999999999999999,0.5,0.33333333333333326,0.33333333333333326,0.7142857142857142,0.75,0,0,0,-0.33333333333333337,0.5,-1.0,1994,2
1064,0.8181818181818183,-0.5,1.0,13,0,-0.4285714285714286,0.8333333333333333,0.0,1,1,0.3500000000000001,0,2,1,-0.6,0,15169,2,-0.5,0.9999999999999999,0.5,0.33333333333333326,0.33333333333333326,0.4285714285714284,0.5,0,0,0,1.0,0.5,-1.0,1996,2
1065,-0.09090909090909083,0.5,0.6666666666666665,9,1,-0.7142857142857143,1.0,-1.0,1,1,-0.02499999999999991,0,1,0,-1.0,0,1201,16,-0.5,-1.0,0.5,0.33333333333333326,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,0.33333333333333326,0.5,-1.0,1994,1
1066,0.8181818181818183,-0.5,-0.6666666666666667,2,1,0.7142857142857142,0.8333333333333333,-0.5,1,2,-0.19999999999999996,0,1,0,-1.0,0,2921,12,-0.5,-0.33333333333333337,0.5,0.33333333333333326,-0.33333333333333337,0.1428571428571428,0.0,0,0,0,-0.33333333333333337,0.5,-1.0,1994,1
1067,-0.4545454545454546,-0.5,-1.0,6,1,0.7142857142857142,-0.33333333333333337,0.0,0,1,0.17500000000000004,1,4,1,1.0,0,78,12,-0.5,0.33333333333333337,0.5,0.33333333333333326,1.0,0.7142857142857142,0.5,0,0,0,1.0,0.5,-1.0,1994,1
1068,0.09090909090909083,-0.5,0.33333333333333326,9,1,0.4285714285714284,0.16666666666666652,-0.5,0,2,-0.17499999999999993,0,0,0,-1.0,0,816,11,-0.5,-1.0,0.5,0.33333333333333326,-0.33333333333333337,0.1428571428571428,0.0,0,0,0,0.33333333333333326,0.5,-1.0,1994,0
1069,0.8181818181818183,-1.0,1.0,17,1,0.4285714285714284,0.8333333333333333,-1.0,1,1,0.20000000000000018,0,2,1,1.0,0,4941,8,-0.5,0.9999999999999999,0.5,0.33333333333333326,1.0,0.7142857142857142,0.5,0,0,0,1.0,0.5,-1.0,1994,2
1070,0.8181818181818183,0.0,-1.0,6,1,-0.4285714285714286,0.8333333333333333,0.5,1,2,-0.6,1,4,1,1.0,0,8558,10,-0.5,0.33333333333333337,0.5,0.33333333333333326,1.0,-0.1428571428571429,-0.75,0,0,0,-0.33333333333333337,0.5,-1.0,1995,1
1071,0.2727272727272727,0.0,-0.6666666666666667,13,1,0.7142857142857142,0.33333333333333326,0.5,0,2,0.07499999999999996,0,2,1,-0.6,0,10722,13,-0.5,0.9999999999999999,0.5,0.33333333333333326,-0.33333333333333337,0.1428571428571428,0.25,0,0,0,1.0,0.5,-1.0,1995,2
1072,0.09090909090909083,0.0,1.0,17,1,0.7142857142857142,0.0,0.0,0,1,0.30000000000000004,0,2,1,-1.0,0,7875,2,-0.5,-0.33333333333333337,0.5,0.33333333333333326,1.0,0.1428571428571428,0.5,0,0,0,1.0,0.5,-1.0,1995,2
1073,0.2727272727272727,-1.0,-1.0,0,1,-0.4285714285714286,0.33333333333333326,-1.0,1,1,0.2250000000000001,0,0,0,1.0,0,13038,15,-0.5,0.33333333333333337,0.5,0.33333333333333326,-1.0,0.7142857142857142,0.5,0,0,0,1.0,0.5,-1.0,1996,0
1074,-0.6363636363636364,0.0,-0.6666666666666667,6,1,1.0,-0.5,0.5,0,1,0.30000000000000004,0,2,1,-1.0,0,9399,1,-0.5,0.9999999999999999,0.5,0.33333333333333326,-0.33333333333333337,0.4285714285714284,0.5,0,0,0,1.0,0.5,-1.0,1995,2
1075,0.8181818181818183,0.0,1.0,6,1,-0.4285714285714286,0.8333333333333333,0.5,1,1,-0.04999999999999993,0,1,0,-1.0,1,15088,3,-0.5,-0.33333333333333337,0.5,0.33333333333333326,1.0,0.4285714285714284,0.25,0,0,0,-1.0,0.5,-1.0,1996,1
1076,-0.8181818181818181,1.0,1.0,9,1,1.0,-0.6666666666666667,1.0,1,1,0.125,0,2,1,-1.0,0,4371,5,-0.5,0.9999999999999999,0.5,0.33333333333333326,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,-1.0,0.5,-1.0,1994,2
